"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"IN012190100","POONA, IN","2012-07-29","0.02","75","82",
"IN012190100","POONA, IN","2012-07-30","0.20","74","80",
"IN012190100","POONA, IN","2012-07-31","0.71","72",,
"IN012190100","POONA, IN","2012-08-01","3.31","74","79","67"
"IN012190100","POONA, IN","2012-08-02","0.31","76","83","72"
"IN012190100","POONA, IN","2012-08-03","0.16","76","82","73"
"IN012190100","POONA, IN","2012-08-04","0.20","75","81","72"
"IN012190100","POONA, IN","2012-08-05","0.12","77","83","72"
"IN012190100","POONA, IN","2012-08-06","0.01","75","80","72"
"IN012190100","POONA, IN","2012-08-07","0.16","75","83","72"
"IN012190100","POONA, IN","2012-08-08","0.20","75","83","72"
"IN012190100","POONA, IN","2012-08-09","0.24","74","82","71"
"IN012190100","POONA, IN","2012-08-10","0.75","75","81","71"
"IN012190100","POONA, IN","2012-08-11","0.08","75","82","70"
"IN012190100","POONA, IN","2012-08-12","0.03","75","83","72"
"IN012190100","POONA, IN","2012-08-13","0.16","76","83",
"IN012190100","POONA, IN","2012-08-14","0.00","76","84","71"
"IN012190100","POONA, IN","2012-08-15","0.00","76","83","72"
"IN012190100","POONA, IN","2012-08-16","0.00","76","84","71"
"IN012190100","POONA, IN","2012-08-17","0.00","77",,"70"
"IN012190100","POONA, IN","2012-08-18","0.03","75","83","70"
"IN012190100","POONA, IN","2012-08-19","0.35","74","80","70"
"IN012190100","POONA, IN","2012-08-20","0.35","76","83","72"
"IN012190100","POONA, IN","2012-08-21","0.00","76","83","69"
"IN012190100","POONA, IN","2012-08-22",,"76","84","70"
"IN012190100","POONA, IN","2012-08-23",,"77","88","69"
"IN012190100","POONA, IN","2012-08-24",,"78","87","71"
"IN012190100","POONA, IN","2012-08-25",,"77","86","71"
"IN012190100","POONA, IN","2012-08-26",,"75","83","72"
"IN012190100","POONA, IN","2012-08-27",,"74","79","71"
"IN012190100","POONA, IN","2012-08-28","0.08","75","82","71"
"IN012190100","POONA, IN","2012-08-29","0.01","77","86","72"
"IN012190100","POONA, IN","2012-08-30","1.34","77","88","72"
"IN012190100","POONA, IN","2012-08-31","0.16","76","85","72"
"IN012190100","POONA, IN","2012-09-01","0.67","78","86","72"
"IN012190100","POONA, IN","2012-09-02","0.00","77","86","72"
"IN012190100","POONA, IN","2012-09-03","0.04","75","79","73"
"IN012190100","POONA, IN","2012-09-04","0.16","74","78","71"
"IN012190100","POONA, IN","2012-09-05","0.35","75","79","71"
"IN012190100","POONA, IN","2012-09-06","0.31","75","82","71"
"IN012190100","POONA, IN","2012-09-07","0.01","75","80","70"
"IN012190100","POONA, IN","2012-09-08","0.02","76","83","72"
"IN012190100","POONA, IN","2012-09-09","0.02","76","83","72"
"IN012190100","POONA, IN","2012-09-10","0.08","74","80","72"
"IN012190100","POONA, IN","2012-09-11","0.28","73","79","71"
"IN012190100","POONA, IN","2012-09-12","0.01","75","83","69"
"IN012190100","POONA, IN","2012-09-13","0.00","74","82","67"
"IN012190100","POONA, IN","2012-09-14","0.01","75","82","68"
"IN012190100","POONA, IN","2012-09-15","0.08","75","83","70"
"IN012190100","POONA, IN","2012-09-16","0.00","75","84",
"IN012190100","POONA, IN","2012-09-17","0.02","76","84","67"
"IN012190100","POONA, IN","2012-09-18","0.00","76","86","68"
"IN012190100","POONA, IN","2012-09-19","0.02","75","84","68"
"IN012190100","POONA, IN","2012-09-20","0.00","78","88","71"
"IN012190100","POONA, IN","2012-09-21","0.00","75","82","73"
"IN012190100","POONA, IN","2012-09-22","0.02","76","87",
"IN012190100","POONA, IN","2012-09-23","0.00","76","86","67"
"IN012190100","POONA, IN","2012-09-24",,"76","86","66"
"IN012190100","POONA, IN","2012-09-25",,"74","86","66"
"IN012190100","POONA, IN","2012-09-26",,"77","88","65"
"IN012190100","POONA, IN","2012-09-27",,"79","89","68"
"IN012190100","POONA, IN","2012-09-28",,"79","88","71"
"IN012190100","POONA, IN","2012-09-29","0.00","77","89","69"
"IN012190100","POONA, IN","2012-09-30","0.04","78","89","69"
"IN012190100","POONA, IN","2012-10-01","1.06","76","86","71"
"IN012190100","POONA, IN","2012-10-02","1.50","76","87","69"
"IN012190100","POONA, IN","2012-10-03","0.01","77","86","70"
"IN012190100","POONA, IN","2012-10-04","0.04","76","87","72"
"IN012190100","POONA, IN","2012-10-05","1.46","76","86","72"
"IN012190100","POONA, IN","2012-10-06","0.28","78","88","70"
"IN012190100","POONA, IN","2012-10-07","0.39","77","88",
"IN012190100","POONA, IN","2012-10-08","0.00","78","88","69"
"IN012190100","POONA, IN","2012-10-09",,"79","90","70"
"IN012190100","POONA, IN","2012-10-10",,"80","91","70"
"IN012190100","POONA, IN","2012-10-11",,"78","90","68"
"IN012190100","POONA, IN","2012-10-12",,"78","92","64"
"IN012190100","POONA, IN","2012-10-13",,"77","90","67"
"IN012190100","POONA, IN","2012-10-14",,"76","89","64"
"IN012190100","POONA, IN","2012-10-15",,"75","89","62"
"IN012190100","POONA, IN","2012-10-16",,"76","88","63"
"IN012190100","POONA, IN","2012-10-17",,"76","89","63"
"IN012190100","POONA, IN","2012-10-18",,"75","90","62"
"IN012190100","POONA, IN","2012-10-19",,"75","89","60"
"IN012190100","POONA, IN","2012-10-20",,"75","89","59"
"IN012190100","POONA, IN","2012-10-21","0.00","78","85","68"
"IN012190100","POONA, IN","2012-10-22","0.00","77","85","68"
"IN012190100","POONA, IN","2012-10-23","0.00","78","89","71"
"IN012190100","POONA, IN","2012-10-24","0.00","77","89","69"
"IN012190100","POONA, IN","2012-10-25","0.67","78","89","68"
"IN012190100","POONA, IN","2012-10-26","0.00","76","89",
"IN012190100","POONA, IN","2012-10-27","0.28","75","88","64"
"IN012190100","POONA, IN","2012-10-28","0.00","75","87","63"
"IN012190100","POONA, IN","2012-10-29",,"73","86",
"IN012190100","POONA, IN","2012-10-30",,"73","87","55"
"IN012190100","POONA, IN","2012-10-31",,"68","84","56"
"IN012190100","POONA, IN","2012-11-01",,"73","83","59"
"IN012190100","POONA, IN","2012-11-02",,"77","87","66"
"IN012190100","POONA, IN","2012-11-03","0.04","78","89","67"
"IN012190100","POONA, IN","2012-11-04","0.00","76","90","65"
"IN012190100","POONA, IN","2012-11-05",,"75","89","62"
"IN012190100","POONA, IN","2012-11-06",,"76","89","60"
"IN012190100","POONA, IN","2012-11-07",,"72","90",
"IN012190100","POONA, IN","2012-11-08",,"71","91","61"
"IN012190100","POONA, IN","2012-11-09",,"70","90","57"
"IN012190100","POONA, IN","2012-11-10",,"75","91","59"
"IN012190100","POONA, IN","2012-11-11",,"74",,"63"
"IN012190100","POONA, IN","2012-11-12",,"76","88","62"
"IN012190100","POONA, IN","2012-11-13","0.00","74","88",
"IN012190100","POONA, IN","2012-11-14",,"71","87","59"
"IN012190100","POONA, IN","2012-11-15",,"71","86","57"
"IN012190100","POONA, IN","2012-11-16",,"70","85","53"
"IN012190100","POONA, IN","2012-11-17",,"66","83","49"
"IN012190100","POONA, IN","2012-11-18",,"66","85","48"
"IN012190100","POONA, IN","2012-11-19",,"65","85","46"
"IN012190100","POONA, IN","2012-11-20",,"66","85","47"
"IN012190100","POONA, IN","2012-11-21",,"71","87","51"
"IN012190100","POONA, IN","2012-11-22",,"71","89","56"
"IN012190100","POONA, IN","2012-11-23",,"72","88","59"
"IN012190100","POONA, IN","2012-11-24",,"73","89","60"
"IN012190100","POONA, IN","2012-11-25",,"73","88","60"
"IN012190100","POONA, IN","2012-11-26",,"74","89","61"
"IN012190100","POONA, IN","2012-11-27",,"75","90","62"
"IN012190100","POONA, IN","2012-11-28",,"72","87","60"
"IN012190100","POONA, IN","2012-11-29",,"71","89","56"
"IN012190100","POONA, IN","2012-11-30",,"71","88","54"
"IN012190100","POONA, IN","2012-12-01",,"71","89","54"
"IN012190100","POONA, IN","2012-12-02",,"71","88","56"
"IN012190100","POONA, IN","2012-12-03",,"71","84","59"
"IN012190100","POONA, IN","2012-12-04",,"70","86","56"
"IN012190100","POONA, IN","2012-12-05",,"74","87","56"
"IN012190100","POONA, IN","2012-12-06",,"76","89","64"
"IN012190100","POONA, IN","2012-12-07",,"76","91","64"
"IN012190100","POONA, IN","2012-12-08",,"76","91","64"
"IN012190100","POONA, IN","2012-12-09",,"76","91","64"
"IN012190100","POONA, IN","2012-12-10",,"74","90",
"IN012190100","POONA, IN","2012-12-11",,"71","89","55"
"IN012190100","POONA, IN","2012-12-12",,"68","88",
"IN012190100","POONA, IN","2012-12-13",,"68","88","51"
"IN012190100","POONA, IN","2012-12-14",,"67","87","55"
"IN012190100","POONA, IN","2012-12-15",,"70","89","53"
"IN012190100","POONA, IN","2012-12-16",,"69","86","56"
"IN012190100","POONA, IN","2012-12-17",,"67","86","55"
"IN012190100","POONA, IN","2012-12-18",,"69","86","56"
"IN012190100","POONA, IN","2012-12-19",,"65","81","51"
"IN012190100","POONA, IN","2012-12-20",,"66","84","50"
"IN012190100","POONA, IN","2012-12-21",,"69","89","50"
"IN012190100","POONA, IN","2012-12-22",,"71","89","55"
"IN012190100","POONA, IN","2012-12-23",,"70","87","57"
"IN012190100","POONA, IN","2012-12-24",,"68","86","57"
"IN012190100","POONA, IN","2012-12-25",,"67","82",
"IN012190100","POONA, IN","2012-12-26",,"64","82","50"
"IN012190100","POONA, IN","2012-12-27",,"62","84","45"
"IN012190100","POONA, IN","2012-12-28",,"65","85","46"
"IN012190100","POONA, IN","2012-12-29",,"66","87","49"
"IN012190100","POONA, IN","2012-12-30",,"71","88","52"
"IN012190100","POONA, IN","2012-12-31",,"76","89","63"
"IN012190100","POONA, IN","2013-01-01",,"76","91",
"IN012190100","POONA, IN","2013-01-02",,"74","91","61"
"IN012190100","POONA, IN","2013-01-03",,"71","90","58"
"IN012190100","POONA, IN","2013-01-04",,"69",,
"IN012190100","POONA, IN","2013-01-05",,"66","86","46"
"IN012190100","POONA, IN","2013-01-06",,"64","87","47"
"IN012190100","POONA, IN","2013-01-07",,"62","87","46"
"IN012190100","POONA, IN","2013-01-08",,"65","85","48"
"IN012190100","POONA, IN","2013-01-09",,"68","85","53"
"IN012190100","POONA, IN","2013-01-10",,"69","88","54"
"IN012190100","POONA, IN","2013-01-11",,"67","86","53"
"IN012190100","POONA, IN","2013-01-12",,"67","86","51"
"IN012190100","POONA, IN","2013-01-13",,"67","90","49"
"IN012190100","POONA, IN","2013-01-14",,"69","94","48"
"IN012190100","POONA, IN","2013-01-15",,"70","91","51"
"IN012190100","POONA, IN","2013-01-16",,"71","92","53"
"IN012190100","POONA, IN","2013-01-17",,"71","89","52"
"IN012190100","POONA, IN","2013-01-18",,"70","83",
"IN012190100","POONA, IN","2013-01-19",,"67","84","52"
"IN012190100","POONA, IN","2013-01-20",,"67","86","51"
"IN012190100","POONA, IN","2013-01-21",,"68","87","52"
"IN012190100","POONA, IN","2013-01-22",,"69","88","52"
"IN012190100","POONA, IN","2013-01-23",,"68","88","54"
"IN012190100","POONA, IN","2013-01-24",,"68","87","50"
"IN012190100","POONA, IN","2013-01-25",,"68","89","49"
"IN012190100","POONA, IN","2013-01-26",,"69","88","52"
"IN012190100","POONA, IN","2013-01-27",,"70","88","55"
"IN012190100","POONA, IN","2013-01-28",,"70","86","56"
"IN012190100","POONA, IN","2013-01-29",,"67","88","51"
"IN012190100","POONA, IN","2013-01-30",,"69","88","51"
"IN012190100","POONA, IN","2013-01-31",,"72","87","53"
"IN012190100","POONA, IN","2013-02-01",,"74","89","60"
"IN012190100","POONA, IN","2013-02-02",,"75","89","61"
"IN012190100","POONA, IN","2013-02-03",,"75","91","61"
"IN012190100","POONA, IN","2013-02-04",,"74",,"61"
"IN012190100","POONA, IN","2013-02-05",,"72","84","58"
"IN012190100","POONA, IN","2013-02-06",,"71","84","59"
"IN012190100","POONA, IN","2013-02-07",,"71","89","56"
"IN012190100","POONA, IN","2013-02-08",,"71","89","54"
"IN012190100","POONA, IN","2013-02-09",,"73","91","57"
"IN012190100","POONA, IN","2013-02-10",,"75","93","60"
"IN012190100","POONA, IN","2013-02-11",,"77","92","65"
"IN012190100","POONA, IN","2013-02-12",,"76","92","62"
"IN012190100","POONA, IN","2013-02-13",,"76","91","62"
"IN012190100","POONA, IN","2013-02-14",,"77","93","63"
"IN012190100","POONA, IN","2013-02-15","0.00","77","92","60"
"IN012190100","POONA, IN","2013-02-16",,"71","83",
"IN012190100","POONA, IN","2013-02-17",,"67","84","51"
"IN012190100","POONA, IN","2013-02-18",,"66","87","48"
"IN012190100","POONA, IN","2013-02-19",,"72","92","50"
"IN012190100","POONA, IN","2013-02-20",,"74","93","54"
"IN012190100","POONA, IN","2013-02-21",,"75","95","56"
"IN012190100","POONA, IN","2013-02-22",,"76","95","57"
"IN012190100","POONA, IN","2013-02-23",,"76","94","58"
"IN012190100","POONA, IN","2013-02-24",,"73","91","56"
"IN012190100","POONA, IN","2013-02-25",,"75","93","53"
"IN012190100","POONA, IN","2013-02-26",,"74","95","57"
"IN012190100","POONA, IN","2013-02-27",,"74","93","53"
"IN012190100","POONA, IN","2013-02-28",,"74","93","56"
"IN012190100","POONA, IN","2013-03-01",,"75","93","56"
"IN012190100","POONA, IN","2013-03-02",,"74","93","56"
"IN012190100","POONA, IN","2013-03-03",,"73","94","53"
"IN012190100","POONA, IN","2013-03-04",,"73","93","50"
"IN012190100","POONA, IN","2013-03-05",,"74","93","51"
"IN012190100","POONA, IN","2013-03-06",,"75","94","55"
"IN012190100","POONA, IN","2013-03-07",,"76","95","56"
"IN012190100","POONA, IN","2013-03-08",,"79","98","59"
"IN012190100","POONA, IN","2013-03-09",,"80","97","61"
"IN012190100","POONA, IN","2013-03-10",,"80","98","60"
"IN012190100","POONA, IN","2013-03-11",,"80","97","60"
"IN012190100","POONA, IN","2013-03-12",,"78","94","60"
"IN012190100","POONA, IN","2013-03-13",,"79","95","60"
"IN012190100","POONA, IN","2013-03-14",,"78","95","60"
"IN012190100","POONA, IN","2013-03-15","0.00","81","97","64"
"IN012190100","POONA, IN","2013-03-16","0.01","79","97",
"IN012190100","POONA, IN","2013-03-17","0.12","80","96","63"
"IN012190100","POONA, IN","2013-03-18","0.00","80","96","60"
"IN012190100","POONA, IN","2013-03-19",,"77","95","59"
"IN012190100","POONA, IN","2013-03-20",,"77","94","57"
"IN012190100","POONA, IN","2013-03-21",,"79",,"55"
"IN012190100","POONA, IN","2013-03-22",,"81","98","61"
"IN012190100","POONA, IN","2013-03-23",,"81","97","64"
"IN012190100","POONA, IN","2013-03-24",,"81","96","63"
"IN012190100","POONA, IN","2013-03-25",,"85","98","69"
"IN012190100","POONA, IN","2013-03-26",,"83","97","69"
"IN012190100","POONA, IN","2013-03-27",,"82","97","64"
"IN012190100","POONA, IN","2013-03-28",,"81","96","64"
"IN012190100","POONA, IN","2013-03-29",,"79","94",
"IN012190100","POONA, IN","2013-03-30",,"79","98","58"
"IN012190100","POONA, IN","2013-03-31",,"82","99","61"
"IN012190100","POONA, IN","2013-04-01",,"83","100","62"
"IN012190100","POONA, IN","2013-04-02",,"81","97","64"
"IN012190100","POONA, IN","2013-04-03",,"79","97","65"
"IN012190100","POONA, IN","2013-04-04",,"80","98","62"
"IN012190100","POONA, IN","2013-04-05",,"82","100","62"
"IN012190100","POONA, IN","2013-04-06",,"83","100","62"
"IN012190100","POONA, IN","2013-04-07",,"82","99","62"
"IN012190100","POONA, IN","2013-04-08",,"83","101","59"
"IN012190100","POONA, IN","2013-04-09",,"85","102","63"
"IN012190100","POONA, IN","2013-04-10",,"85",,"67"
"IN012190100","POONA, IN","2013-04-11",,"85","99","71"
"IN012190100","POONA, IN","2013-04-12",,"86","103","67"
"IN012190100","POONA, IN","2013-04-13",,"89","103","71"
"IN012190100","POONA, IN","2013-04-14",,"87","101","71"
"IN012190100","POONA, IN","2013-04-15",,"83","100","68"
"IN012190100","POONA, IN","2013-04-16",,"81","98","60"
"IN012190100","POONA, IN","2013-04-17",,"80","95","66"
"IN012190100","POONA, IN","2013-04-18",,"79","94","67"
"IN012190100","POONA, IN","2013-04-19",,"80","94","69"
"IN012190100","POONA, IN","2013-04-20",,"80","94","68"
"IN012190100","POONA, IN","2013-04-21",,"81","96","67"
"IN012190100","POONA, IN","2013-04-22",,"84","100","67"
"IN012190100","POONA, IN","2013-04-23",,"85","100","71"
"IN012190100","POONA, IN","2013-04-24",,"87","100","71"
"IN012190100","POONA, IN","2013-04-25",,"89","102","73"
"IN012190100","POONA, IN","2013-04-26",,"88","102","74"
"IN012190100","POONA, IN","2013-04-27",,"90","103","71"
"IN012190100","POONA, IN","2013-04-28",,"89","105","72"
"IN012190100","POONA, IN","2013-04-29",,"90","105","73"
"IN012190100","POONA, IN","2013-04-30",,"91","106","73"
"IN012190100","POONA, IN","2013-05-01",,"91","106","73"
"IN012190100","POONA, IN","2013-05-02",,"91","105","79"
"IN012190100","POONA, IN","2013-05-03",,"87",,"73"
"IN012190100","POONA, IN","2013-05-04",,"85","99","75"
"IN012190100","POONA, IN","2013-05-05",,"87","102","72"
"IN012190100","POONA, IN","2013-05-06",,"85","102","74"
"IN012190100","POONA, IN","2013-05-07",,"87","104","73"
"IN012190100","POONA, IN","2013-05-08",,"87","104","73"
"IN012190100","POONA, IN","2013-05-09",,"87","100","76"
"IN012190100","POONA, IN","2013-05-10",,"87","101","74"
"IN012190100","POONA, IN","2013-05-11",,"87","99","74"
"IN012190100","POONA, IN","2013-05-12",,"84","97","74"
"IN012190100","POONA, IN","2013-05-13",,"84","98","69"
"IN012190100","POONA, IN","2013-05-14",,"84","97","74"
"IN012190100","POONA, IN","2013-05-15",,"83","98","75"
"IN012190100","POONA, IN","2013-05-16",,"84","96",
"IN012190100","POONA, IN","2013-05-17",,"85","97","75"
"IN012190100","POONA, IN","2013-05-18",,"87","101","74"
"IN012190100","POONA, IN","2013-05-19",,"87","101","77"
"IN012190100","POONA, IN","2013-05-20",,"89","105","78"
"IN012190100","POONA, IN","2013-05-21","0.00","84","94",
"IN012190100","POONA, IN","2013-05-22","0.00","87","99","76"
"IN012190100","POONA, IN","2013-05-23",,"86","99","75"
"IN012190100","POONA, IN","2013-05-24",,"84","96","74"
"IN012190100","POONA, IN","2013-05-25",,"84","96","76"
"IN012190100","POONA, IN","2013-05-26",,"85","97","77"
"IN012190100","POONA, IN","2013-05-27",,"85","96","77"
"IN012190100","POONA, IN","2013-05-28",,"85","97","77"
"IN012190100","POONA, IN","2013-05-29",,"85","97","77"
"IN012190100","POONA, IN","2013-05-30",,"84","97","75"
"IN012190100","POONA, IN","2013-05-31",,"84","96","75"
"IN012190100","POONA, IN","2013-06-01",,"84","98",
"IN012190100","POONA, IN","2013-06-02","0.03","82","96","72"
"IN012190100","POONA, IN","2013-06-03","0.00","78","97","73"
"IN012190100","POONA, IN","2013-06-04",,"79","94",
"IN012190100","POONA, IN","2013-06-05",,"82","93","70"
"IN012190100","POONA, IN","2013-06-06",,"80","92",
"IN012190100","POONA, IN","2013-06-07",,"79","92","69"
"IN012190100","POONA, IN","2013-06-08",,"79","89","73"
"IN012190100","POONA, IN","2013-06-09","0.00","76","83","74"
"IN012190100","POONA, IN","2013-06-10","0.20","77","81","72"
"IN012190100","POONA, IN","2013-06-11","0.12","79","86","74"
"IN012190100","POONA, IN","2013-06-12","0.02","78","86","73"
"IN012190100","POONA, IN","2013-06-13","0.02","78","85","72"
"IN012190100","POONA, IN","2013-06-14","0.00","76","83","72"
"IN012190100","POONA, IN","2013-06-15","0.16","78",,"72"
"IN012190100","POONA, IN","2013-06-16","2.87","75","78","72"
"IN012190100","POONA, IN","2013-06-17","1.22","75","81","72"
"IN012190100","POONA, IN","2013-06-18","0.08","75","80",
"IN012190100","POONA, IN","2013-06-19","0.71","78","87","70"
"IN012190100","POONA, IN","2013-06-20","0.00","77","86","72"
"IN012190100","POONA, IN","2013-06-21","0.00","78","84","73"
"IN012190100","POONA, IN","2013-06-22","0.00","78","86","73"
"IN012190100","POONA, IN","2013-06-23",,"78","86","73"
"IN012190100","POONA, IN","2013-06-24","0.00","75","81",
"IN012190100","POONA, IN","2013-06-25","0.51","74","79","71"
"IN012190100","POONA, IN","2013-06-26","0.55","76","82","71"
"IN012190100","POONA, IN","2013-06-27","0.03","77","83","72"
"IN012190100","POONA, IN","2013-06-28","0.12","76","83",
"IN012190100","POONA, IN","2013-06-29","0.08","76","83","72"
"IN012190100","POONA, IN","2013-06-30","0.12","76","85","72"
"IN012190100","POONA, IN","2013-07-01","0.04","75","82","71"
